modelId,category,dirId,annId,nPartsInitial,nParts
779084e4-93cf-492e-a097-cb47cf6063f5,Window,103242,3242,3,2
2435be698167b2167120841458f79dbe,Phone,103251,3251,24,23
890049ec-9067-4bc2-ba05-2a210dc38c13,Window,103253,3253,5,4
8d133dea-3f70-4d66-877f-e31d109dff14,Window,103255,3255,4,3
95f02335-8a90-4991-9d81-d5caf06c9d04,Window,103268,3268,4,3
8c34afa29665356013b1d3e1528f0506-0,Stapler,103271,3271,4,3
8d152be34b41785677937146265c551a,Stapler,103273,3273,4,3
8f54f0bec8eb5d35d25169d37940fb64,Stapler,103275,3275,4,3
98bc3afca001f433a1702a37604ec6f,Stapler,103276,3276,4,3
b3188e51216de8cce2e4961161b75547,Stapler,103280,3280,4,3
c16cba81-714d-4b1a-94cd-7a148af83db0,Stapler,103283,3283,4,3
2ebb5056-6d54-4e99-91cf-cb9643b6d9a3,Phone,103285,3285,15,14
d01ff66659767d50cee19268a161fc4a,Stapler,103292,3292,4,3
d9378f9a4a7d6514602a101aa41a6f48,Stapler,103293,3293,4,3
dc2cda7d-6fd5-48dd-8f7e-7524d7eb1c0a,Stapler,103297,3297,4,3
f39912a4f0516fb897371d1e7cc637f3,Stapler,103299,3299,4,3
f636f0aa2025ba3923c841f9d5051936,Stapler,103301,3301,4,3
u26949e8f-8139-485b-99f9-694c026ed5a6,Stapler,103303,3303,4,3
u9ea1219b-e360-4351-ae52-f589989c58e3-0,Stapler,103305,3305,4,3
ue12a29d7-6d30-4159-ac11-3c6a058ad354,Stapler,103307,3307,4,3
a0dec94cb4470e32ad479bfa04a9ee0b,Window,103311,3311,6,5
a50c04f5-26c0-4083-9279-124cab2cdac0,Window,103312,3312,3,2
b214a402-cdbb-4340-9405-fff3e41c827d-0,Window,103315,3315,6,5
b3ba93d7-4b9b-435c-b6a0-0a79bbab0d47,Window,103316,3316,6,5
b8ce5230-5bbe-41f0-874a-7f09fff7dde4,Window,103318,3318,4,3
bf189fc7-ff9e-48d4-bbd7-723b203eeb69,Window,103319,3319,6,5
bfb675a3-9190-4a38-8c9e-8fb68153e1df,Window,103320,3320,4,3
c2412441-49cd-4731-8e77-9763732d95fc,Window,103321,3321,4,3
ca374154-46cd-4995-8741-b2b00219096a,Window,103323,3323,4,3
cbd5e4cf8fbbca69ae2f9c229c160755,Window,103325,3325,4,3
d62e7ca4-856b-4fcd-a578-ff2c58d9c6f9,Window,103329,3329,4,3
e556b9a9-5b84-4f75-9a49-daeae95466d3,Window,103332,3332,4,3
e889e816-a5cd-4165-956b-818a18f9fd01,Window,103333,3333,4,3
e9d3e491-f9a5-474b-8baf-2effbede788f,Window,103339,3339,5,4
ec5d8755ed359428b9ea826fc13f3804,Window,103340,3340,6,5
504c453471faee3ee304974abc9afad9,Phone,103347,3347,21,20
5d2967ab36587777c9129e373c3a8262-0,Phone,103350,3350,17,16
0d1d667f-1098-4221-8241-25ae8246c215-0,Dispenser,103352,3352,5,3
0d1d667f-1098-4221-8241-25ae8246c215-1,Dispenser,103353,3353,5,3
0d1d667f-1098-4221-8241-25ae8246c215-2,Dispenser,103354,3354,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-0,Dispenser,103355,3355,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-1,Dispenser,103356,3356,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-2,Dispenser,103357,3357,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-3,Dispenser,103358,3358,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-4,Dispenser,103359,3359,5,3
2ee426dc-f596-4d61-acdf-8318ec993da3-5,Dispenser,103360,3360,5,3
50e0970b-a234-4c61-b3ff-b60265059b89-0,Dispenser,103371,3371,6,4
5a165eb3-f8b2-447e-907e-dd2d08524bca-0,Dispenser,103372,3372,5,3
5a165eb3-f8b2-447e-907e-dd2d08524bca-2,Dispenser,103377,3377,3,2
6ff509da-bd03-4a9c-b719-4fca6a0ae4ae-0,Dispenser,103378,3378,6,4
6ff509da-bd03-4a9c-b719-4fca6a0ae4ae-1,Dispenser,103379,3379,5,3
7a302fce-e8d2-49a0-a970-9b6b2ef30a8e-0,Dispenser,103380,3380,5,3
a248bd23-afc1-495d-8576-762a182adb2e-2,Dispenser,103394,3394,5,3
b86e51b2-8659-4c4f-bfba-b1021d7831bb-0,Dispenser,103397,3397,5,3
b963d7abd99a0f9df94134d46393e640,Faucet,1034,1034,10,3
dd79686f-7fe7-4b1b-b219-148b4f4a463e,Dispenser,103402,3402,4,3
de9e40b5-a083-4343-91ab-bc9a0686737f,Dispenser,103404,3404,5,3
e27e2864f9b54ca5bf9a3f8c45e44354,Dispenser,103405,3405,5,3
e4855c2e-b91c-4372-81fc-cedf42a99185-0,Dispenser,103406,3406,6,4
e6676d26-1fb8-4e3b-a013-5a1d52decc9b,Dispenser,103407,3407,5,3
eb03ba3f-2b3f-44c3-894d-2ff54920ba8b,Dispenser,103408,3408,5,3
ef117f2b-6247-4b7c-98f6-6843ec65d8ca,Dispenser,103410,3410,5,3
f9cef6fc-3df9-456c-82d5-0688debde0f4,Dispenser,103412,3412,3,2
u67595d10-87df-480a-be52-7a390005c95e-0,Dispenser,103416,3416,5,3
u8a6f5be1-7316-4b8a-bf82-d5ec89868710,Dispenser,103419,3419,3,2
ub4cc39f7-15e7-45f6-a8e0-926651413118,Dispenser,103422,3422,5,3
ub630f30d-bc91-4666-bca8-7cff40a9acf5,Dispenser,103423,3423,6,4
ubd3b13b1-40b1-482c-86bb-5a92603291a2,Dispenser,103424,3424,5,3
15fe4715-1841-4cd8-9893-9d066631c98f,Toaster,103465,3465,8,5
24a8244a62435a6f96b84415a3f1393b,Toaster,103466,3466,7,6
3309cd298ff6bab5d5d7a786b0361a5d,Toaster,103469,3469,4,3
37e4e31465ab231e657fedbea3770934,Refrigerator,10347,10347,15,3
3ffbb0ab0f8da32f86271197b958e3d5,Toaster,103473,3473,4,3
42b880cd6684c59cba5342d638d0c267,Toaster,103475,3475,8,5
529841b5-8af6-47ce-8999-e99302892dcd,Toaster,103477,3477,5,4
5693b4c7ce703bf35d1b6bffd4f70f9a,Toaster,103482,3482,4,3
574b31bd1d3c2e41f9dc1502f90cf7c,Toaster,103483,3483,3,2
5cc5ebd0-9ada-43f9-a3cf-dc3018305176,Toaster,103485,3485,4,3
5d25f7035957f3d8186b61b33e112099,Toaster,103486,3486,7,6
7c54a2d4c64fe680ab2f295591850d41,Toaster,103498,3498,3,2
8a6f3f360f988e186148751d69c8929c,Toaster,103502,3502,6,5
46d9153e87809bfe2d4c157e5bf1dde,Lighter,103503,3503,4,3
91a954a1dd20c87bfc58b9d9e845cf0,Lighter,103513,3513,3,2
9b065aaba6a731448407a54b1fbfda8,Toaster,103514,3514,5,4
a7213808f0e1edd8c30efd9bbc446b5,Lighter,103515,3515,4,3
bc2576990e3257d7e8058cf23f6382c1,Lighter,103516,3516,6,4
b417d108-7aee-428d-871f-bbd4b9eb380b,Toaster,103524,3524,19,10
u128863ca-8ece-4c0c-97a8-4df13152650e,Window,103540,3540,6,5
d9ab35d7-575d-45da-98ff-7e30275dd1f7,Toaster,103545,3545,6,5
ec7811bf-3fcd-415a-b76a-9192d646543f,Toaster,103547,3547,6,5
f0153f5e-5158-4c8d-9faa-e5f95055bb3a,Toaster,103548,3548,12,11
fdbfc755-2c76-42ae-ad74-83ef27362bf1,Toaster,103549,3549,7,6
u45e81236-2347-4540-aa89-98846c379a51,Toaster,103553,3553,14,13
u61d9c186-5ee4-486d-9bf3-2bebb88a93c7,Toaster,103555,3555,7,4
u6acafe2f-724c-426b-90ac-435128557e39,Toaster,103556,3556,6,5
ua56b020f-8180-495e-a6cd-97e1cd11adca,Toaster,103558,3558,4,3
ua804ce49-31d3-41cb-8453-69a4568ad51b,Toaster,103559,3559,7,4
6ab94ae2ac08a1ff100b1bd8b508fdbe,Laptop,10356,10356,11,
uba998ab4-ff8c-4a9e-b986-a29b1d70e1a7,Toaster,103560,3560,7,6
ud0e969dd-6a53-40ff-9d4b-527052c0f913,Toaster,103561,3561,14,9
1b7d468a27208ee3dad910e221d16b18,TrashCan,10357,10357,7,2
31f86223e3faaec3eae5cab1248d1ec6-1,Knife,103572,3572,3,2
32036cc5-6e63-47cf-96ba-89ef2be3950e-0,Knife,103575,3575,3,2
59481570acb7a0872d4ba5e1aa44cc40-0,Knife,103582,3582,3,2
737fd576f8eae54adfb1b24fd658f3b5-0,Knife,103583,3583,3,2
75bfa1045150e49fe177ccfa080b14b0-0,Knife,103585,3585,3,2
6ddbc6cdb21a0a4d40c6ab3fd3186c2c-1,Phone,103593,3593,5,4
9b9a4bb5550f00ea586350d6e78ecc7,Dispenser,103619,3619,8,3
1498f9ee-0846-4e45-922a-f550123c145c,TrashCan,103633,3633,5,4
287458eb8a296bd8587571917ed1aa02,TrashCan,103634,3634,6,5
2f1ae8c2b9dbc9dfa4d1fa60cce8fdae,TrashCan,103635,3635,3,2
45e54a894ea4050949bf9fec02333d6f,TrashCan,103639,3639,7,6
7e7298a860d44b7e2ab9c06a06556292,TrashCan,103646,3646,4,3
879b3b769127c04f6941fe25ed6f4394,TrashCan,103647,3647,4,3
1f7ac809-ea95-4486-b84a-d578a40046d8,Window,103669,3669,5,4
976abc1d-c060-4ff8-b224-a31be259e112,Window,103684,3684,5,4
742a75603baa6bcc93d86522d0671d56,Phone,103699,3699,17,16
96a7c39f7eb90f65c90183d47cf3c337-1,Knife,103700,3700,3,2
ba60dc6d-526e-4014-961a-5049df9079c6-0,Knife,103706,3706,3,2
ceb3b39c9a035752b4fc059d1d10ec5d-0,Knife,103713,3713,3,2
d32322c5047bc18b80b72a37a25b7e72-0,Knife,103716,3716,3,2
e9d3d9ef-57e3-4f0a-bbc7-e1cc75947ccd-7,Knife,103723,3723,3,2
fe95df61cc16452ccb3316c0fb4cfa01-0,Knife,103725,3725,3,2
fed0863a69b3744c44f6844c4f2ce888-0,Knife,103728,3728,3,2
u2bba3644-e88e-4650-9124-e9964702f9ef-0,Knife,103729,3729,3,2
1515a188cbc382fa84ad27a2f1142330,Refrigerator,10373,10373,9,2
u4b199219-dc3a-4b4b-9301-12cd23256135-1,Knife,103733,3733,4,3
u51509034-d4f7-4ef7-b014-6660f4df034d-0,Knife,103735,3735,3,2
u59b99f4f-31e5-4c9c-ab5a-a507ece9e812-1,Knife,103739,3739,6,5
u5b713abd-7c11-446b-9676-80c6d4db903f-0,Knife,103740,3740,4,3
6eee2279c193892a8c80080da8fd52c9-0,Suitcase,103755,3755,4,3
9d7ba75b-2113-4900-aa70-97788fcf2e99-1,Suitcase,103757,3757,5,2
c93fdcf6017f435c3dd5925057fea065-0,Suitcase,103761,3761,4,3
e8fdbe64ccce82a2e2bb19fbad3e4596-0,Suitcase,103762,3762,4,3
776ddbd7-4ca1-4e38-8d29-7d030c1e43a1-0,Suitcase,103770,3770,3,2
6a030b1836586b9f7e1c85c5c15da7fb,Stapler,103789,3789,4,3
88ac7b2b3050f1f861f7b52424be58ab,Stapler,103792,3792,4,3
1ac77274-c9b8-455e-b6d0-f50add3fff45,Printer,103811,3811,34,32
7bdffa69c49eb1d7bf653fdedcac4c5b-4,Phone,103813,3813,9,8
7ea27ed05044031a6fe19ebe291582,Phone,103814,3814,20,18
86f9108ac5df3150afeee5da21ab102b-0,Phone,103828,3828,8,2
6b78948484df58cdc664c3d4e2d59341,Laptop,10383,10383,13,2
3a9ec298-efcd-4a8d-aefc-d84573e92ffd,Printer,103853,3853,30,28
43ce5d7525f1e7cabd349f2c5e600fd6,Printer,103859,3859,11,10
512b24a1-2da5-4c5e-801a-3559fb88d4ee,Printer,103863,3863,5,3
60aadb62-b93c-4bd4-a884-e715bb9a1732,Printer,103866,3866,26,25
60f73150-f842-4c67-be22-ceea2e76dffd,Printer,103867,3867,19,18
6df56184-61c1-4cfd-b956-b9b1081a043b-0,Printer,103869,3869,36,34
755c3285-da50-4fd5-b474-db0ea2b411ec,Printer,103872,3872,6,4
8cc3ab93db495aacd99ad194b7f98a7f,Printer,103878,3878,10,9
b0c6e40fb6cb0c59c4ac0877f73a0051-0,Phone,103886,3886,3,2
b1feb3020d9380ba4fb324159a14f34e,Phone,103892,3892,23,22
9f7276b9a765d14a639e53582c0fafcd,Printer,103894,3894,4,2
c3abf1c29ad0c7223a60d90fdaaee16f-2,Phone,103916,3916,11,5
c3c5fd4ce226ab0c4694b8455e89054,Phone,103917,3917,21,20
d8071a38bb3dd8f097c8d78b9aede742,Phone,103925,3925,18,17
e156db6fe3b9286c87cb3c64e47598b4,Phone,103927,3927,9,8
eac33caf7862da08c29a84fbd9077df9-0,Phone,103935,3935,20,19
f9418c13ca82fb887f75fa9740df3aa6,Phone,103941,3941,59,58
6e292b292ee92d4bb96ac7572d4197cf-0,Globe,103963,3963,3,2
746b1846ab47fc602c77b32be313af4,Globe,103964,3964,3,2
9b442af3-3f1b-4dc9-8486-af38facb9f0c-0,Globe,103965,3965,3,2
df4fa29b-75b4-4c50-8242-0a04a852190b-0,Globe,103967,3967,3,2
u299aabe3-fc8e-4976-943f-f07ea77a86c1-0,Globe,103968,3968,3,2
u672de0d4-c18c-467d-970e-9054fe3db12a-0,Globe,103969,3969,3,2
u80b54a1b-97f6-47a9-a8ca-46a01190b588-0,Globe,103971,3971,3,2
b13d7229f113cc6fa3ac1bbe37d03a29,Printer,103972,3972,24,23
bcbc2cbe-dea4-4f1c-9f90-ac2edbdd3e26,Printer,103974,3974,4,2
c2951ff7d0b04515748e58db1ff83cee,Printer,103978,3978,18,17
c57242c6-fc32-477b-9623-412413901696,Printer,103981,3981,7,6
dc5354098d9fa08d49843c4f9ce432be,Printer,103988,3988,10,9
df119211-22a9-4e01-9bae-d951c61dfab8,Printer,103989,3989,10,8
u986670ed-cb0f-4ee9-a7d5-32a73203fd07,Globe,103990,3990,3,2
e3c37f72-2a6a-4ba7-9833-5d8409492914-0,Printer,103996,3996,19,17
ecfb0395-dd71-48c1-a100-6a92b84ce9ff-0,Printer,104000,4000,23,21
u019d08f1-c360-4351-ad7c-06eaf16e9d83,Printer,104004,4004,7,5
u3cef8765-8e95-4efe-9fdf-037e949f480d,Printer,104006,4006,7,6
u64b866e9-9093-402f-bc9a-93d1ccead44b,Printer,104007,4007,14,12
u8f79d983-3ff1-4522-b409-009e2cca0442,Printer,104009,4009,12,10
uf5211d67-0d68-4286-b81d-7541a9818c2a,Printer,104011,4011,30,28
2e42dc81abb41b06d483b3bba3d3c62,Printer,104013,4013,10,8
3c5a8a2262dc3ef1ab4efe44a581aee7,Printer,104016,4016,3,2
7f60e19e4f1b7b92f08c6efc59ec3825,Printer,104020,4020,11,10
df48a134fe1abe30ef77ec138083ff82,Printer,104027,4027,11,8
e12178732037ca9659e0838386a22482,Printer,104030,4030,11,9
468a110ac6ede4507d11f9fcb943bcf5,Remote,104036,4036,36,35
8f14d5b24d2b798b16a077c4c0fc1181,Remote,104038,4038,53,52
a6a121234c2077d6dcd16fe97fafc2c6,Remote,104039,4039,37,36
b05bd5b92c53bb9c617906c5d0b962a2,Remote,104040,4040,27,26
c23c1eab6ff1d8d2827fc01d5860cb75,Remote,104041,4041,41,40
ddd018138acaf3a62a88384678b3db06,Remote,104044,4044,49,48
e76784a475f7aeb57e1c85c5c15da7fb,Remote,104045,4045,30,29
1c2f450311ebe37a95f577622f465c85,Scissors,10449,10449,7,2
1133b046-84e1-40d4-ab94-548fe59fb8f0,Scissors,10450,10450,12,2
2cdc36d2f2693ad9617724635ed7cc4b,Refrigerator,10489,10489,15,3
3bba19a52cbe211cb458c00230942e4e,Scissors,10495,10495,8,2
3e01d939-a8a8-4644-bcc5-f38a90a6ba78,Scissors,10499,10499,8,2
51e8f39e13810eb3467ca2ad6571afff,Scissors,10502,10502,8,2
c9c3fce5cf0e964f116162acefe23592,Faucet,1052,1052,9,3
d3c3cf0cb64bb51a208dc8b344513a31,Faucet,1053,1053,9,2
a5421bb2fabea179467ca2ad6571afff,Scissors,10537,10537,8,2
da511972-bad7-4596-9576-128a99cc49e7,Scissors,10546,10546,8,
19e57194f0b96d9c1683a1f2bb7ab319,Scissors,10557,10557,8,2
1a59fa97-4545-432f-8dc5-9c9b4b10a6ba,Scissors,10558,10558,8,2
1ce70c06d14e6010dc0ce80b41763ebd,Scissors,10559,10559,8,2
1dfea364-ded5-4c4d-b4d8-bf2c3c268f00,Scissors,10561,10561,8,2
297c4f8e6d89d0b33d35434498261b,Scissors,10562,10562,8,2
2b0decea-5082-493a-bb65-1218167c3a58,Scissors,10564,10564,8,2
2c9bd3bae55a5f9f5dd617a3a324cd25,Scissors,10567,10567,8,2
2e668a71-ef65-4b9d-a2f7-d6ac84a2b9cb,Scissors,10569,10569,8,2
544bb6c9c8ff5ebd6c63a10c02702cfc,TrashCan,10584,10584,12,3
2f8a37ee0ca9d0be702d79fd57a6bf4,Refrigerator,10586,10586,9,3
3a183e5df9df3cf8241e46a406e96e16,Refrigerator,10612,10612,17,3
3b29b91c95d259ca19d629b015d21083,Refrigerator,10620,10620,11,3
330c2c4b2666bbaf3d7f15e8b36a7b13,Scissors,10622,10622,7,2
7df09674bc991904c78df40cf2e9097a,Laptop,10626,10626,14,2
3b37fe8211e5886f7b039f697f76fd1,Refrigerator,10627,10627,9,3
454032e47ff1280c95bea7c29e873d16,Refrigerator,10638,10638,9,3
4b2c920fb2619726578d107c71db28ac,Refrigerator,10655,10655,11,3
52356ccfc05934f2a41386d23d519c74,Refrigerator,10685,10685,11,3
37ad646b-3a42-45fb-ac03-6e2250908f76,Scissors,10686,10686,11,2
850673bcbce8f73ec8a6d87a62ac0341,Laptop,10697,10697,13,2
5a22adeed868c76743c8f1cd479ffb1e,Refrigerator,10751,10751,9,3
6601ef650f03e000c49931aa7ca8fecb,Refrigerator,10797,10797,8,2
ac7ada437d47566bf8edd34525dc7f22,Scissors,10844,10844,8,2
5b81d7830eabb7547c6e1fb05e1b9037,Refrigerator,10849,10849,10,2
699244504434a96a18c6f74ea0d202aa,Refrigerator,10867,10867,12,3
6f1d1ad1d8238e84957b6a4f3924d982,Laptop,10885,10885,14,2
37b7ae02-618a-4128-ba7d-9a9bd9bd2112,Scissors,10889,10889,8,2
4718097fc24742a5fe5aadc7ee33bd2f,Scissors,10893,10893,8,2
492fec23e4c64c524a2f4691c3504a20,Scissors,10894,10894,7,2
49703e4db7278b1142ac5913e44b070,Scissors,10895,10895,7,2
704ed5d61902eeb5a1e039e67e7e40e1,Refrigerator,10900,10900,12,3
4be28f77-d601-46bf-998d-4092a2f2f3c7,Scissors,10902,10902,8,2
6bcdb7c7755840b9e9dcad0af9466535,Refrigerator,10905,10905,20,2
5057c24bbfaa7de2f7c4ed45ce654123,Scissors,10907,10907,8,2
6489453e322cdb53f9f3c6290096f50f,Laptop,10915,10915,11,2
6fb955194baf07a750a5eaedf6275e1b,Refrigerator,10944,10944,10,2
708b57ad408688a5b75a6bd6769f8e18,Scissors,10960,10960,8,2
728753f3-e4e2-4a82-96e4-fc1ff2858d58,Scissors,10962,10962,8,2
7492ca46-ec8f-4287-a299-5e2c0d6add6c,Scissors,10968,10968,8,2
7a7eb180-467e-4069-913a-05e395627a03,Scissors,10973,10973,8,2
81aa36450190469f3ea815b08cac341,Scissors,10975,10975,8,2
92cc4f5b-f19e-4e60-bd0a-960a661e58db,Scissors,11013,11013,9,2
963c8788115b26de979f045d8a735f23,Scissors,11020,11020,8,2
a0dea17b4e7cb9d29addfcd581d71fe9,Scissors,11021,11021,7,2
ab83c793-5a7d-4b02-aebf-6464fc116eb7,Scissors,11026,11026,8,2
b25873c9339c3a6396c572c1e884a20d,Scissors,11028,11028,8,2
b2834c51-fe10-489d-882d-0e9010aafed6,Scissors,11029,11029,8,2
b46a2eb46bd79d57502bb6f08cd16b58,Scissors,11036,11036,8,2
bf2e40ab28c6b7bac94f6db5c00b15d,Scissors,11040,11040,8,2
c244333ac219f97e467ca2ad6571afff,Scissors,11047,11047,8,2
cfc9eb3dfbefb4262b93d6fc1ec4c84e,Scissors,11052,11052,8,2
8d70fb6adc63e21eb7e0383b9609fa5,Laptop,11075,11075,14,2
ec46d0cc7ac00f16cb72f5e3f9027736,Scissors,11077,11077,8,2
f4897c9b20e811f1309c3ff4f31971fa,Scissors,11080,11080,8,2
f5429496147bfee91683a1f2bb7ab319,Scissors,11089,11089,8,2
u1966699a-abb5-432a-914d-826efb36ad26,Scissors,11099,11099,8,2
u22479855-8ddc-49d6-8559-87b3746aff4b,Scissors,11100,11100,8,2
u331a64ca-8ba0-4314-806b-2b35f2fded9c,Scissors,11103,11103,7,2
u7fb9021f-4ae5-455d-a022-dc1b3dbdbfc9,Scissors,11111,11111,8,2
u8ee196b0-0772-48fb-8ad8-541f4620bc9a,Scissors,11113,11113,8,2
4088f2056763a95752e986a5f722a6f,TrashCan,11124,11124,7,2
97e94d800fd6dc07dbaa6d42a4980930,Laptop,11156,11156,14,2
8ed3447275de7695149c1768202b4e64,Refrigerator,11178,11178,15,3
93d69af3c0034d3d9807c66948157e66,Refrigerator,11211,11211,18,2
480e98c025179a68b47ef2a0cb1f9cbf,TrashCan,11229,11229,8,2
a44c2110f646309bc7fb1a0a584939a5,Refrigerator,11231,11231,11,3
a4b410734514306ac401e233323032d6,Laptop,11242,11242,14,2
a520b985d944cd3bb74e0ee1cfdd5ad0,Laptop,11248,11248,11,2
5268d7d72312c3645fa85fb6e983b148,TrashCan,11259,11259,6,2
5982f083a4a939607eee615e75bc3b77,TrashCan,11279,11279,25,6
aff25f62a2eb92a1815b2b467e8e2eac,Refrigerator,11299,11299,7,3
b5b34464d1270673617724635ed7cc4b,Refrigerator,11304,11304,12,3
64b0698f21be2061fc555f910d0519eb,TrashCan,11361,11361,12,4
9eb06745445806576e14170ade57410,Laptop,11395,11395,16,2
afa49e97861c45e5e738f481f8560d58,Laptop,11405,11405,9,2
b02c7e6b02d1ea5350f2b6c0ece5e801,Laptop,11406,11406,12,2
aec07e314b2fdb8a60a676833b21afd4,Laptop,11429,11429,15,2
b962658596d9a6ccc05c2f3d0d461abf,Laptop,11477,11477,14,2
c3382162e3502ee41bd042808f3b79ee,Laptop,11538,11538,12,
d2e6ec26e414e9162759629bed6c4d54,Refrigerator,11550,11550,18,3
cbcb79f534518dfbcfe78be5b7b99c8d,Laptop,11581,11581,11,2
cc0535a34cdc7d676bf98d15712168f,Laptop,11586,11586,13,2
6e85f6897e07e0b1df3a1b0d597ce76e,Dishwasher,11622,11622,9,2
857147b940e582c9c05f7b017030de8,Dishwasher,11661,11661,6,2
cc691d9e8e189ce47a381a112bfd785,Laptop,11691,11691,16,2
a2caaa68364f6207f054969eeb39ff86,Dishwasher,11700,11700,9,2
f71397f01cab21ffaff7331733d1f0f5,Refrigerator,11709,11709,24,4
f7e0a103c97469d5a168e247bb97e471,Refrigerator,11712,11712,11,3
aa92ecd31491bca87a88a2ad67bfd073,Laptop,11778,11778,11,2
8f641a48f55555f7a2105179d0c9d51e,TrashCan,11818,11818,10,2
b5ca6cded4b23f2455b2aedb5bd199c6,Dishwasher,11826,11826,17,4
682e6f0b16125b6b842c43a21556b93c,Refrigerator,11846,11846,18,3
f53ea19f871a80d420685b5a7e34b501,Laptop,11876,11876,16,2
u089e0209-00c8-4a65-8cd1-1a0d441c7176,Dishwasher,11887,11887,26,
f7c26b8c94ba8214397c35f585745a82,Laptop,11888,11888,9,2
b5f6fd84a3f44ddb1aa47689117a61e1,Laptop,11945,11945,16,2
9b5eeb473448827ff155d75bbf62b80,TrashCan,11951,11951,89,2
68a74c8e77db3668605f8bb5e3f9a647,Refrigerator,12036,12036,15,3
827c9a85df258dd8faf0b97ff18d3546,Refrigerator,12038,12038,6,2
ad6bd7e24e5bc25f3593835fe348a036,Refrigerator,12042,12042,6,2
ada8a69f8e7068bf8148e315f6955740,Refrigerator,12043,12043,9,3
67228b8cb70b5b74617724635ed7cc4b,Refrigerator,12050,12050,17,3
58c878d494ecbbd62835d3f06aeb6e0,Refrigerator,12054,12054,13,2
bc82358ed0ee28d41277c98ea0908b0,Refrigerator,12055,12055,12,2
90aa152c4adfadfad47f40fb0c3a08bb,Refrigerator,12059,12059,16,3
342b3313-3916-4f5d-a456-36fafea95036,Dishwasher,12065,12065,25,5
734ec4965ac4718f8ef04e010d6f1285,Refrigerator,12066,12066,9,3
12e53310-1f71-4afc-adb5-1aa7e93648cc,Dishwasher,12071,12071,9,
fae8d4929159d0df7d14ad32b7473fd2,Laptop,12073,12073,13,2
185cf76909e948f0fa80fb391ee7ccee,Dishwasher,12085,12085,14,2
187d79cd04b2bdfddf3a1b0d597ce76e,Dishwasher,12092,12092,9,2
fb641fe28d0f5e73d51fce576fbd4600,Laptop,12115,12115,9,
e19887ca50862a434c86b1fdc94892eb,TrashCan,12231,12231,12,2
1f51bf7da8ae7d40b9c80942c0a95e18,Refrigerator,12248,12248,13,3
3158fd17e409d38a732208e596b26ebc,Refrigerator,12249,12249,8,2
4d8d0cb708324170c98c13d6112727de,Refrigerator,12250,12250,6,2
7028b24b7d64efaf3194539af1047dcf,Refrigerator,12252,12252,12,2
b0131610-1f11-41e1-9d9e-601fcae24b6d,Dishwasher,12259,12259,9,2
e519a53461b3b75b66f3eac0b0a36798,TrashCan,12289,12289,7,2
2817bcd9-856b-4f3c-8208-c10884d5f206,Dishwasher,12349,12349,14,4
uc96ccf13-0360-49f7-885b-0efdae244728,Dishwasher,12414,12414,23,2
38a5c62d5c03ae0992270dc2e45328b,Dishwasher,12428,12428,23,6
f7c95d62feb4fb03c0d62fb4fabc5d06,TrashCan,12445,12445,8,2
f8b6bcf0dcf240e567e4c36fcbad1d04,TrashCan,12447,12447,14,3
fc62acf82529b74867964ba700cd97f5,TrashCan,12477,12477,8,2
496dcf99-6e76-480c-8fab-a5579f16f2c7,Dishwasher,12480,12480,6,2
fd013bea1e1ffb27c31c70b1ddc95e3f,TrashCan,12483,12483,18,3
4a4f0713fbabb6e514b35a7d7cea7130,Dishwasher,12484,12484,22,5
4e9832bbbb077f9c5c5adfeaec1397f,Dishwasher,12530,12530,6,2
503b4dff71b404dabf195d81040cc60,Dishwasher,12531,12531,9,2
55b0f47aea128c3b91d8be9599fbaa1f,Dishwasher,12536,12536,8,2
5d17e90f512a3dc7df3a1b0d597ce76e,Dishwasher,12540,12540,13,2
65862adb-f5d0-4358-8e75-d0324e4c4cdc,Dishwasher,12542,12542,11,
66725b8cad4355a03735baeeeb56a00,Dishwasher,12543,12543,9,2
6e51cc2c2da50c6a59c5c7ba83ec931a,Dishwasher,12552,12552,13,2
6e5bf008a9259e95fa80fb391ee7ccee,Dishwasher,12553,12553,13,3
785d6d568e0c7ea5575f4e5007488531,Dishwasher,12558,12558,12,2
795af925dfc8897b035d20a1a3ca345,Dishwasher,12559,12559,10,2
7c03487eaa8d9cd9a26e3d8de97aed3f,Dishwasher,12560,12560,24,2
7d19e1db73ebfee26f893b5bc716a3fa,Dishwasher,12561,12561,9,2
7d4a04196d3b8eba7984fb9ec7e40829,Dishwasher,12562,12562,9,2
7fce8c7fc6ce0364fcd4910413c446d9,Dishwasher,12563,12563,9,2
a377f5af14ac6710a168e247bb97e471,Dishwasher,12565,12565,6,2
3ca503ae899826e88bb4434d620302e3,Dishwasher,12578,12578,10,
9112f0ee6b1cdf5082ec48ff3a4fe07c,Dishwasher,12579,12579,6,2
93b7c0394cc309c8df3a1b0d597ce76e,Dishwasher,12580,12580,14,2
a238b87f02c5de1edf3a1b0d597ce76e,Dishwasher,12583,12583,12,2
a2ca291c8660a3465ea2d22d991d7d33,Dishwasher,12584,12584,8,
a47b9fdc-74fe-4ec1-85be-e165ee84397c,Dishwasher,12587,12587,9,2
